var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
0.0054206477478779,,,0.0031700487992797,24.95732972786835,2405.3894992905653,,-67.95697426557814,421.7118560781576,167.7505675091675,val_2,val_6,val_3,val_3,val_0,42b95,,1da64,cfcb8,2ea90,548bc
,-742.7944444459383,4368.081437322333,0.0053141526014615,21.71118253882915,1265.0024955181989,,34.77104862421942,,15.59693737219384,val_6,val_3,val_0,val_0,val_1,8cf49,,d73de,8a3e2,2adde,
0.1558589222534192,,146.77325340390175,0.0037162241577526,-17.26903935462645,2159.0043494071847,-0.152018188293123,93.8849801410387,,-157.88924987826758,val_5,val_4,val_2,val_0,val_2,0e536,f1bdb,e62e2,8a3e2,d34b0,548bc
0.0766480362151295,547.4595474448616,-1970.451111905486,0.0026529190718864,-8.808561135447176,1213.9859790353162,-0.0836420170173779,27.480123270450765,,-58.35690742509542,val_4,val_4,val_0,val_3,val_1,0e536,,e62e2,cfcb8,d34b0,
,,,0.0002838663836769,24.048455026757672,2579.017267825581,,-56.99025708605182,359.21041115670664,167.1516444100246,val_2,val_5,val_2,val_2,val_0,3e39e,,1da64,cfcb8,2ea90,
,,,0.0025059882547493,2.874806538150673,-602.2414728562666,,21.18808627583727,,35.26413764483295,val_2,val_3,val_2,val_2,val_1,a9223,,1da64,8a3e2,2ea90,
,,,0.000387522101254,20.950926726290216,2238.7175715222484,,-35.53676625371861,,167.2273618587327,val_2,val_3,val_2,val_2,val_0,dc12d,,1da64,cfcb8,2ea90,
,-356.0611392453908,,0.0122993008751813,14.313957558209568,2314.515183297982,0.2080285402409651,43.30272729918652,7.777086630412204,21.949143483698425,val_6,val_5,val_0,val_0,val_0,e82f8,f1bdb,d73de,cfcb8,7ef86,
,,,0.0075774584996084,21.827723191502667,2087.456642588054,,10.639841062229804,-16.474074833579834,-52.08083979259673,val_6,val_4,val_3,val_1,val_1,dc12d,,e62e2,2fa6e,2adde,
,,,-6.557101466733142e-06,-5.178271395398064,2699.815281425472,,-79.23000463434866,,-14.166126409515924,val_5,val_7,val_0,val_0,val_1,e82f8,3e294,d73de,cfcb8,39575,
,605.821751699064,3690.7614134896617,-0.009790624307793,7.407751766727538,-176.75146650490058,,-13.601322137108223,-354.64765594474426,223.92272171709888,val_3,val_5,val_1,val_0,val_0,de4bc,,1da64,8a3e2,2adde,
,-276.22939818483536,,0.0062507494438932,12.047939135576405,965.4310550489724,-0.0732127418621857,-70.18264830750981,,74.19365105400243,val_6,val_7,val_1,val_0,val_1,dc12d,3e294,d73de,2fa6e,2adde,
,,4657.619813417463,0.0101683580459524,16.480300728281627,2433.863624809367,,14.651246505738229,93.08191963898794,-91.10469999106148,val_6,val_3,val_3,val_1,,dc12d,3e294,e62e2,2fa6e,2adde,
,,,0.0019028442340874,6.183610687415669,3196.207643845802,,-11.864105717841392,312.51725897522,-32.6821958455563,val_4,val_7,val_2,val_0,val_1,dc12d,,d73de,cfcb8,39575,
,,,0.0060932360247801,26.1283037259806,1855.987586099818,0.1563042265825233,-78.59966837115991,,153.02073953508776,val_2,val_6,val_3,val_3,val_0,dc12d,4c8db,1da64,8a3e2,2ea90,
,377.9405786955655,,-0.0031579174538915,14.84167697375646,1098.5354059701656,,37.48229633970188,,78.27208054212402,val_5,val_4,val_3,val_0,val_0,de4bc,,1da64,cfcb8,7ef86,548bc
-0.0559127967362627,464.8940778446224,,-0.0052163159944763,4.774692157975601,-3670.891399388097,,66.63393920943005,,86.05479259435681,val_6,val_7,val_0,val_3,val_1,571c0,4c8db,e62e2,8a3e2,d34b0,
,,,-0.0013419101635086,13.259062824595247,-1024.8698773857482,0.0299638191522103,69.66882853345068,,20.10648488402673,val_2,val_2,val_2,val_0,val_0,3e39e,,1da64,cfcb8,7ef86,548bc
-0.0624058170094758,,3587.5073746944727,0.0079757680588102,5.045013732833804,181.46537714408493,,-56.40132747989188,,-22.16223481797737,val_4,val_5,val_0,val_2,val_1,8cf49,,d73de,cfcb8,2adde,548bc
0.0298811277490289,,,0.0063162001053037,11.330207257490825,973.7306107716884,,-67.61150789087252,21.303341257461472,73.22448531180534,val_6,val_7,val_1,val_0,val_1,dc12d,3e294,d73de,2fa6e,2adde,
,,,-0.0011222891460218,21.65713444136808,2678.1027696331657,0.1186927114591701,-62.27029284816549,,184.57710636479123,val_1,val_4,val_2,val_2,val_0,dc12d,f1bdb,1da64,cfcb8,2ea90,
,,,-0.0048250039830556,12.548342587202583,1890.9708641486284,,17.444729156016297,,91.6448348597408,val_5,val_5,val_3,,,de4bc,f1bdb,1da64,cfcb8,2adde,548bc
0.1182262471305626,,1922.2300495610225,0.0088518850369744,6.446951434851026,2070.536818835854,,73.17430488547288,-341.055606376152,74.98786820671303,val_1,val_5,val_1,val_0,val_1,de4bc,,e62e2,8a3e2,2adde,
0.0012347515419201,,,-0.0015901141010803,13.873451049229848,-646.4624198363942,,73.92952868420925,,36.24242404336216,val_2,val_2,val_2,val_1,val_0,3e39e,f1bdb,1da64,cfcb8,7ef86,
-0.0631187445453591,,,0.0067042339431686,11.033605206761504,-1420.8147718127368,,71.44380119773238,,22.38857710580902,val_2,val_4,val_2,val_2,val_1,dc12d,,1da64,cfcb8,d34b0,
0.0465666738987801,714.6105885817755,,-0.0046777256546652,21.867829095130727,1708.3057657622253,,20.70911760515639,,-59.64705226528963,val_1,val_4,val_2,val_2,val_1,8cf49,,d73de,8a3e2,2adde,
0.1357977767921845,,2877.2713380696096,0.0093770419397137,8.970498654570694,2024.5343820542869,,74.19747281132736,,72.76987659767899,val_1,val_5,val_1,val_0,val_1,de4bc,,e62e2,8a3e2,2adde,548bc
-0.019262730193374,-793.682228954363,-106.68787768322652,0.0101673083420842,13.051945753663306,1080.093174989384,-0.1318421953537211,73.79298526124416,-479.4465492218914,-90.19325840275584,val_3,val_0,val_1,,val_2,de4bc,,d73de,8a3e2,39575,
,,,-0.0078773143444963,23.81569482811983,1512.8230409534965,,-85.1788799410868,384.0702019611381,94.05469627593016,,val_3,val_3,val_3,val_0,42b95,4c8db,1da64,cfcb8,2adde,
0.064797309772328,,,-0.0057336570010635,-1.1999827660576652,-2840.0886304988308,0.0287282265033141,60.78461224541135,,163.97075951016572,val_2,val_2,val_2,val_1,val_1,42b95,,1da64,8a3e2,2ea90,
,,4564.904259686607,0.0087296490291461,12.5370576324757,1153.6781434946265,,-76.1542843834959,,74.49405667151001,val_6,val_6,val_0,val_1,val_1,dc12d,3e294,d73de,2fa6e,2adde,
,,,0.0118411634535682,-20.479426932869096,-230.9635398691771,,86.72945911214661,180.1531639098276,-173.24865915768734,val_0,val_4,val_2,val_0,val_2,3e39e,,e62e2,2fa6e,d34b0,
,,2586.46199414936,-0.009419269098057,19.993167583082467,1025.0291299764035,,-45.301655477890215,,70.47439141212479,val_3,val_1,val_2,val_2,val_0,42b95,,1da64,cfcb8,2adde,
,,,0.0039898402739774,2.320576358082634,-1303.1372940510669,,18.351223414865384,,64.06272602186729,val_2,val_3,val_2,val_2,val_1,0d754,,1da64,8a3e2,2ea90,548bc
,,,0.0025697216752005,-0.9526667435307936,-1442.0856887347916,0.0957627074096373,11.36297673271892,,41.97558460769109,val_4,val_3,val_2,val_3,val_1,42b95,,d73de,8a3e2,7ef86,548bc
,,,-0.002729778570763,3.9506544981342815,499.436582651409,0.1067584016232897,39.57239475053281,,168.24855534490155,val_2,val_5,val_1,val_0,val_1,de4bc,f1bdb,1da64,8a3e2,2adde,
,,,-0.0008830542970348,13.591359616078858,1170.196779750324,,-53.78766426670339,,175.4068144608372,val_5,val_7,val_0,val_0,val_2,dc12d,,e62e2,2fa6e,39575,
,,,0.0026943854817295,13.916996686848815,1630.6512823617572,-0.0925072444802781,47.892059897550205,,-45.5537580968592,val_4,val_2,val_2,val_3,val_1,de4bc,,e62e2,2fa6e,2adde,
0.113445762278833,,2283.573060108132,-0.0056022499465975,7.256504019693157,956.5032325760204,,31.60475506395868,,156.53104014005095,val_2,val_4,val_1,val_1,val_0,8cf49,,1da64,8a3e2,2adde,
,-321.53113761891865,,0.0025433519285719,-0.7663964715550549,1638.412893699087,,30.50481369298109,,-98.7273525252412,val_4,val_3,val_1,val_2,val_2,a9223,,d73de,8a3e2,2adde,
-0.0921625341984912,,605.0769385519488,0.0081656492592235,-7.781255630806595,827.2048997262808,,64.1078046465726,,-154.24457160334438,val_3,val_2,val_1,val_0,val_2,de4bc,,1da64,cfcb8,39575,
,-544.3358684862095,3021.813207029308,0.0075299842559454,19.539106478772247,2233.175309721221,,72.47474677937271,-13.182409617606046,-125.6787479763089,val_3,val_4,val_3,val_1,val_2,dc12d,3e294,e62e2,2fa6e,d34b0,
,,,0.0059957488410771,15.68890729545726,33.255189011128806,0.0607982125417452,-71.2067416401835,,16.707947321650877,val_6,val_0,val_3,val_0,val_2,8cf49,,d73de,2fa6e,2adde,
,,,0.0027659211751268,20.50053240111881,1027.449667487041,,70.09781463963316,,209.17889273549173,val_5,val_6,val_2,val_2,val_2,0e536,f1bdb,e62e2,8a3e2,2ea90,
,,,-0.0021163485516087,-9.527737993724129,2689.284236976441,,-28.32657558075146,,174.65621644700622,val_2,val_2,val_0,val_0,val_2,e82f8,,d73de,8a3e2,2adde,
0.1434344372766883,,4703.176925808013,0.0011899326655814,-5.73582170531659,2924.427308455924,,-87.86602822631184,,-22.6290584110994,,val_7,val_0,val_0,val_1,e82f8,,d73de,cfcb8,39575,
,,,0.0080607199810191,18.80736591506033,2362.042404212468,,68.34414046054157,6.470424888945158,-118.8789946588316,val_3,val_4,val_3,val_1,val_2,dc12d,,e62e2,2fa6e,d34b0,
,-602.5132105107504,,0.0075397671518324,-16.331784010026446,1362.1555740988724,,96.2911791544574,-188.2460773792916,-140.3151212252873,val_4,val_6,val_2,val_0,val_2,0e536,,e62e2,8a3e2,d34b0,548bc
,-2.6938046053828417,1444.8117511135174,-0.0010928102013918,10.44874825799084,-1753.7554025062925,-0.0104011767139609,59.67031647247478,,55.5135428135553,,val_2,val_2,val_1,val_1,3e39e,,1da64,cfcb8,7ef86,
-0.0342449966629769,,,0.0102449242873959,20.06744540322273,-3275.565348983432,,77.342542060227,,120.34619624021713,val_0,val_1,val_3,val_1,val_1,dc12d,f1bdb,e62e2,2fa6e,7ef86,548bc
,,,0.0029579082363741,10.917386471672708,1463.028762637064,-0.1877089930787173,50.57121860176363,,117.81375000269372,,val_3,val_3,val_0,val_2,8cf49,,d73de,2fa6e,d34b0,
,,4286.355177566665,0.0134616557503723,1.2845803963272986,-3256.782371787889,0.0097076492298908,62.60132005082183,472.5601261687482,201.9145459853772,val_1,val_7,val_0,val_0,val_2,571c0,,e62e2,2fa6e,d34b0,548bc
,,,0.0033401696589781,14.451435017022924,1962.4170431967443,,38.14074095200222,,-20.23482611959848,val_4,val_4,val_1,val_2,val_2,8cf49,3e294,1da64,2fa6e,2adde,
0.0252493802248354,491.0780273170186,,0.0040384086761806,20.87883664832521,-3125.6818361131923,,51.325170849145366,,196.58625855614943,,val_0,val_3,val_1,val_2,dc12d,f1bdb,e62e2,2fa6e,2adde,
-0.1029468530961876,,,-0.0110166975462075,21.90626946042373,357.38679469832925,,-58.85481760744168,39.72291813740247,93.8361925521699,val_3,val_0,val_2,val_2,val_0,42b95,4c8db,1da64,8a3e2,2adde,
0.0511977272423735,,-327.7259376812901,0.0021677066039827,1.1482065391079106,-1254.883504414074,,5.583072940576125,,37.14724515525126,,val_3,val_2,val_2,val_1,de4bc,,1da64,8a3e2,2ea90,
-0.1638553631465099,,,-0.0086106720745846,22.601079509076275,386.0004360128361,,-76.11507821672802,,146.45666717746286,val_2,val_0,val_3,val_1,val_0,42b95,,1da64,2fa6e,2adde,
,-378.7943879273943,,-0.0018489253775019,-5.198607748209224,1266.9394178854643,,-76.08817784140334,,-62.74171896079486,val_4,val_6,val_0,,val_0,e82f8,,d73de,cfcb8,2adde,548bc
,842.694382666677,,-0.0063003900163043,23.359494634166044,1129.598829207613,,-41.88289539616693,,171.35663500561802,val_2,val_6,val_2,val_2,,0e536,,e62e2,2fa6e,2ea90,
,,,0.0059223551335924,18.186789899269527,2248.819245180481,-0.2169321834984145,70.02205843559375,46.29413482770445,-88.96208980655486,val_3,val_4,val_3,val_1,val_2,dc12d,3e294,e62e2,cfcb8,d34b0,
0.1010817562645637,,-2456.5627119177207,-0.0048345306670694,12.332993507907682,2554.576409410848,,-41.054857621942304,209.0184644669499,-135.0773683110195,val_2,val_3,val_3,val_3,val_1,dc12d,f1bdb,e62e2,2fa6e,2ea90,
,,,-0.0057149286779495,14.687876590559098,1261.630347377897,,68.66229673781932,,118.25261358378356,val_4,val_2,val_3,val_1,val_2,8cf49,f1bdb,e62e2,2fa6e,2adde,
-0.0261443941738114,-556.7472472840835,,0.0069899799707599,19.178589597153906,2506.7133658691573,,69.39146786213408,,-114.79809299280946,val_3,val_4,val_3,val_1,val_2,dc12d,3e294,e62e2,2fa6e,d34b0,
,-515.9103960454704,,0.0051487162125778,8.300539508232932,2647.32253756972,,74.39548161394062,,-140.3386749202362,val_4,val_2,val_2,val_2,val_2,dc12d,3e294,e62e2,cfcb8,2adde,548bc
-0.0839569216702952,,4327.229099009161,0.007330249892583,13.94639416825059,4094.4696743137088,-0.1599618159931947,36.66497138564003,,-74.52010654608668,val_5,val_3,val_2,val_2,,dc12d,,1da64,2fa6e,39575,
,,,-0.0076034047318347,22.92334252677312,1041.990634443962,-0.1185116941181955,17.45651749669988,,205.60741972849743,val_5,val_4,val_3,val_0,val_1,8cf49,,e62e2,2fa6e,2adde,
-0.034492039706379,-723.2587222865254,,0.00134840365267,16.968178585622674,-469.8835123419709,,17.836502958596714,,-27.77094642682716,val_4,val_0,val_1,val_0,val_1,8cf49,,d73de,8a3e2,2adde,
,,,0.0022786035633999,10.245893959710994,-1549.1304244975347,,29.44633902451295,,-114.7546738683231,val_2,val_3,val_2,val_2,val_2,8cf49,,d73de,8a3e2,2adde,
,600.6653181735819,,-0.0085515100762391,-4.069309914185518,-1032.3696047986784,0.215568003790714,0.5398882324949557,,228.4966508619025,val_1,val_3,val_0,val_0,val_2,de4bc,,1da64,8a3e2,2adde,
,,,0.0022040497323778,5.4577286993954806,179.36470304580914,,99.50046174676604,-44.21825271567148,-157.8125243570175,val_2,val_2,val_0,val_1,val_1,42b95,,d73de,8a3e2,39575,
,-505.4061275448093,,0.0108252613882881,16.723866654209147,2147.612526029984,,73.36533428398404,,78.32324422391696,val_5,val_3,val_2,val_0,val_2,dc12d,,d73de,2fa6e,7ef86,
,,3776.692554198393,-0.0131735445430268,24.15817621623847,-1280.757211697505,-0.1200037529931933,-88.3237160722381,,58.03244407636792,val_1,val_0,val_3,val_3,val_0,42b95,,1da64,cfcb8,2adde,
,244.29707890632685,,-0.008248464011125,11.28192043065808,2714.8986070186925,,-82.2797569808701,,90.67218086652548,val_6,val_6,val_3,val_2,val_0,8cf49,3e294,d73de,8a3e2,2ea90,
0.0913666947060152,,-390.22711202143535,-0.0002021583529431,1.3482249015870846,-700.9495562107305,,26.57969713723296,,116.68821300785504,val_1,val_3,val_2,val_1,val_1,0e536,,1da64,8a3e2,2ea90,
,363.18034247583176,1942.6370723932096,-0.0003160494151843,5.579465847891894,2033.326211643321,,-12.691891830860415,,138.42956153840774,val_1,val_5,val_1,val_0,val_1,0e536,,1da64,8a3e2,2adde,548bc
-0.1590387240700734,,3048.588471414177,-0.0079318999016601,12.537430635218705,-3224.941021716343,,99.83319847957696,163.85879144083933,20.222995268237835,val_6,val_4,val_0,val_0,val_0,571c0,,1da64,2fa6e,2adde,
-0.1797768782955537,280.0332472721348,,-0.0114891312079353,23.81338545461533,297.79729360440325,,-89.53036885856623,,150.18643957584965,val_1,val_1,val_2,val_2,val_0,42b95,4c8db,1da64,cfcb8,2adde,548bc
0.1102162798646083,,,-0.0120807282470428,-20.76728936715476,-2996.0634700722094,-0.2487602205998093,107.4276872927854,-185.55861032508483,-103.11294811736217,val_3,val_3,val_2,val_2,val_2,0e536,f1bdb,e62e2,8a3e2,7ef86,
0.0484945879854134,,,0.0023107165668487,-8.832769824343572,1368.2244051002397,0.1757297398505916,-98.3049844840103,,174.95246176513425,val_3,val_6,val_0,val_0,val_1,e82f8,3e294,d73de,2fa6e,2adde,
5.862325811904383e-06,-463.4465074335487,,0.0031091255833101,20.05986047353133,1422.990488176545,,74.71452091299243,,-59.30506765571357,val_2,val_3,val_3,val_1,val_1,42b95,3e294,e62e2,cfcb8,d34b0,548bc
,,642.0031925039356,-0.0019424278929692,1.3708891766804563,1778.2307260339285,,58.37579595545436,88.1966769204084,18.523404963912764,val_5,val_3,val_1,val_1,val_0,de4bc,,1da64,2fa6e,39575,548bc
,36.79310782280501,2089.3609261044426,-0.004234984845801,4.551483262185211,-1952.8759794045511,,-21.771571169738408,465.238916086657,33.646601245194084,val_6,val_0,val_0,val_2,val_0,e82f8,3e294,d73de,8a3e2,39575,548bc
,,,0.0003641827411855,-1.8588084900328865,1390.7427723526173,-0.1129136792605074,-92.91745671529785,,1.1553035118688753,,val_7,val_0,val_2,val_0,a9223,,d73de,cfcb8,2adde,548bc
0.131965323425325,,,-0.0039879134268495,7.736902361161475,1205.9453361065766,0.1234228910242427,38.43441280152909,-195.0857979219598,164.73254232886717,val_2,val_5,val_1,val_0,val_0,de4bc,,1da64,8a3e2,2adde,
,-391.0923796913464,,0.0103235851565036,16.455251161462417,2545.7973132379107,,15.870502661847397,,-100.76967549297306,val_6,val_3,val_3,val_1,val_1,dc12d,,e62e2,2fa6e,2adde,
,,,0.0073596406448798,18.56666237974759,1928.8483627868925,,67.55147653858542,,-86.59403939913014,val_3,val_3,val_3,val_1,val_1,dc12d,4c8db,e62e2,2fa6e,d34b0,548bc
,,77.98599808779225,0.0014437996742611,0.4973373285349223,-741.6474640698045,0.0410250164855811,-2.765914710492192,94.801728467585,40.28009059813974,val_2,val_4,val_2,val_2,val_1,42b95,4c8db,d73de,8a3e2,2ea90,
,,,-0.0038288828128012,11.75009076916014,2244.7141616096246,,-20.916364581569766,,-157.35769162677073,,val_3,val_3,val_3,val_1,42b95,f1bdb,e62e2,2fa6e,d34b0,548bc
0.0759458664487805,,,0.0096634571774214,-9.672235201985693,719.2795209062552,,76.59863506854688,,-134.32283401392937,val_4,val_4,val_3,val_1,val_2,8cf49,,e62e2,8a3e2,d34b0,548bc
,,,0.0015316661260287,3.997558782191329,-2603.106174619388,,-10.129114513445169,205.4089386287895,-0.9644621537218666,val_4,val_3,val_2,val_2,val_1,3e39e,,d73de,2fa6e,2ea90,
,,,0.0068299039549084,18.666941734577254,2387.0073700337625,,71.12293934173893,,-106.66159548179894,val_3,val_4,val_3,val_1,val_2,dc12d,3e294,e62e2,cfcb8,d34b0,
,,-1628.1935056345324,0.0009558845535018,-14.76032345375654,3395.655045090556,,85.31395401581987,,-97.4340194556186,val_3,val_4,val_0,,val_2,de4bc,f1bdb,e62e2,cfcb8,7ef86,
-0.0339226025481739,,,0.0036148859088335,22.155560167580813,356.8718553513584,0.1437466899460709,24.317255834673343,,166.11604988754186,val_0,val_0,val_3,val_0,val_1,dc12d,,d73de,2fa6e,2adde,
0.0792659820564485,,3181.286075985513,0.0116624126514119,7.382446774116925,2683.1273756251217,0.0522153521951291,84.03029466662028,-351.67808793583583,54.75376813936205,val_3,val_5,val_2,,val_2,e82f8,,d73de,2fa6e,7ef86,
0.2321834378325964,-283.49842559153694,,0.0141570099939661,-19.941503459674497,-1236.708760060774,,82.25104817695215,,-165.79524280192294,val_0,val_3,val_3,val_0,val_2,3e39e,,1da64,2fa6e,d34b0,
,,,0.0084197416483103,9.396265879073113,3319.29903057424,-0.2465152209727249,72.72597707035158,355.5517809646754,-130.98043349123458,val_4,val_2,val_2,val_2,val_2,dc12d,,1da64,cfcb8,2adde,
0.0137983110095401,,28.62659700939799,0.0010858338054304,0.307289871649217,-376.5771138748216,,-1.2590950079781522,,24.43415030743118,val_3,val_4,val_2,val_2,val_1,42b95,4c8db,d73de,8a3e2,2ea90,
0.0705240236750887,,942.2032428551578,-0.0048445989332703,4.80459035501608,981.6844966920856,,87.06132695153184,,70.42594792608003,val_5,val_3,val_2,val_1,val_0,de4bc,,1da64,2fa6e,2ea90,
,,,0.007124680495013,19.649199049244988,26.308537526380427,0.0970708468090092,58.005272954888255,,166.8627436204167,val_0,val_0,val_3,val_0,val_1,dc12d,,d73de,2fa6e,2adde,548bc
,102.38849923529207,310.15874990124723,0.0020831203573017,1.7897573708289425,-1062.5400760099496,,-0.6548251060485109,,29.900485670734987,val_3,val_3,val_2,val_2,val_1,0d754,,d73de,8a3e2,2ea90,
-0.0325044423262759,,620.6485136427332,0.0107829405405285,19.718796495836106,2149.1374799417845,,56.160824137424186,259.0602133366439,-78.84297762448497,val_2,val_2,val_3,val_1,val_1,dc12d,f1bdb,e62e2,cfcb8,d34b0,548bc
0.101854886714483,,,0.0035377642229934,2.307946769011002,1575.8432639017717,,72.53837379632375,-424.9669765796848,160.75724826248018,,val_4,val_2,val_1,val_2,8cf49,,e62e2,2fa6e,39575,
,,812.4184904549252,-0.0028837652525627,3.4492974568868604,-920.0460191692384,,66.96763666993112,,59.53184397477857,val_3,val_2,val_3,val_1,val_1,de4bc,,1da64,cfcb8,2ea90,
,,,0.0110388455330162,-18.45338306844876,-3154.9001024687145,,2.028234788362677,,44.60172958787562,val_6,val_5,val_0,val_0,val_2,571c0,,d73de,2fa6e,d34b0,548bc
,,3632.010394898097,0.010020578287982,5.803992821853482,2771.0076410460497,,-7.0837066340520485,-415.0071191343367,179.91307473611707,val_1,val_5,val_0,val_0,val_2,dc12d,,e62e2,2fa6e,2adde,
,,4799.604777782388,-9.227919788075548e-05,-5.9294693228484965,2759.260470470296,,-74.35206519935406,,-19.72103914694173,val_5,val_7,val_0,val_0,val_1,e82f8,3e294,d73de,cfcb8,39575,
,,,-0.0046910271617427,3.8162174171141583,836.303434864376,,91.14866520343448,,69.81890424257124,val_5,val_3,val_2,val_1,val_1,de4bc,,1da64,2fa6e,2ea90,
0.0633273194287205,,,0.0134140041660286,13.031367354506958,1999.6076164812844,0.1436266527170868,98.67843911686626,,87.40103347128147,val_3,val_4,val_3,val_0,val_2,8cf49,,d73de,2fa6e,d34b0,548bc
-0.0238567991372153,,,0.0069288089080437,20.220812778888003,2341.074712372408,-0.2328135287763196,70.95428218289514,,-107.61353598444948,,val_4,val_3,val_1,val_2,dc12d,,e62e2,cfcb8,d34b0,
,,,0.0048489057783764,-0.3830089216815375,3024.140143229897,,64.09955369111587,49.20889632860592,-50.35302745738431,val_5,val_5,val_0,val_1,val_0,0d754,,1da64,cfcb8,7ef86,
,,,0.0062416759107296,10.532748475715024,2625.9714850156934,,-22.80803740351009,,205.9920554072898,val_1,val_6,val_0,val_0,val_2,dc12d,,e62e2,2fa6e,2adde,548bc
,,,-0.0078893018097095,7.59930164926782,1499.4529540514338,0.2104053620571983,0.1176692050695589,-364.8032191482733,193.3129350043069,val_2,val_5,val_1,val_0,val_0,de4bc,f1bdb,1da64,8a3e2,2adde,548bc
0.118740898825088,,2792.0211102795133,-0.0034700628645594,15.560895997560884,1744.5299576544285,,25.25462053474326,,55.647128426518016,val_5,val_4,val_3,val_0,val_0,de4bc,f1bdb,1da64,cfcb8,7ef86,548bc
,,,0.0058712341728025,10.447221379371111,2283.603712159294,0.08890493676523,-24.431965661253248,,205.6023793657876,val_1,val_6,val_0,val_0,val_2,dc12d,,e62e2,2fa6e,2adde,
,-331.6434483121354,,0.0053395773278043,12.75288107395464,1289.4593980372144,-0.1643820052363274,64.8867358138987,,-52.56775883180841,val_3,val_3,val_3,val_1,val_1,dc12d,,e62e2,cfcb8,d34b0,548bc
,-199.8697548509292,4715.546843829881,-0.0007135385944846,-2.4296087088021685,2299.837629231058,,-76.17566057460213,,-21.26998661084787,val_5,val_7,val_0,val_0,val_1,e82f8,,d73de,cfcb8,39575,
,246.4645566133813,868.3368103516212,-0.0015302833706257,3.4568888735824914,-474.6304874182877,,15.252502212842144,,156.61749436138862,val_1,val_4,val_2,val_1,val_1,0e536,,e62e2,8a3e2,2adde,548bc
,,4294.16165619672,0.000442635946029,21.911416898277164,2809.572913932444,,-43.42539315195063,,136.27508650009364,val_2,val_5,val_2,val_2,val_0,3e39e,f1bdb,1da64,cfcb8,2ea90,548bc
-0.0202489497303233,,,-0.004590173373147,10.073265857622811,2917.7539797477016,,-42.75277074204611,121.06477403675576,-59.934920980628405,,val_3,val_3,val_1,val_1,de4bc,,1da64,2fa6e,7ef86,
,,-324.2923490009011,-0.007815885157878,16.888051109421493,150.1136693661967,-0.0418448165981237,-46.17508410338817,,85.43062767878597,val_6,val_1,val_3,val_0,val_2,8cf49,,1da64,8a3e2,2adde,548bc
,,,0.0130909879150273,23.51139432512515,2230.440511501304,,-21.862859726783373,,42.51007907048084,val_4,val_4,val_1,val_0,val_1,e82f8,,d73de,cfcb8,7ef86,
,384.2531767383426,2964.556646085852,-0.0028301075074245,14.121160549106811,992.9098518761762,,37.51397562886773,,90.9051976346598,val_5,val_4,val_3,val_0,,de4bc,,1da64,cfcb8,2adde,
,,,0.0027401302952489,11.16929711766162,779.634554975945,,36.75271902537105,,91.3980330996238,val_4,val_2,val_1,val_0,val_1,8cf49,,1da64,cfcb8,2adde,
0.1488326941481179,,1683.0658270177987,0.0105561289798431,-21.21509051238676,-2980.748056748257,,70.39892506458463,,-206.85187728098583,val_0,val_1,val_3,val_1,val_2,3e39e,,d73de,cfcb8,d34b0,
,,5162.92751827238,0.0130612386573111,17.37843132864277,1272.5658900116152,,69.95196063508247,,169.64444779480618,val_1,val_7,val_3,val_0,val_1,8cf49,,d73de,8a3e2,2ea90,
,344.4414622964945,,-0.0010101548649002,16.336762785770006,-45.89017580189999,,36.87576634354155,,162.95787062160454,,val_4,val_2,val_0,,0d754,,1da64,2fa6e,2adde,
,-234.52418414794167,3108.592007736441,0.0090552360030087,2.789260791669614,2472.114467207601,,79.89654479027351,,56.86147181195896,val_5,val_5,val_0,val_0,val_1,e82f8,,1da64,cfcb8,7ef86,548bc
0.0864831382435391,,3386.659994941478,0.0003956428465144,12.970027053420182,2081.4987620856136,-0.0542242468493308,1.9455638615661204,,49.67750284591514,,val_5,val_2,val_0,val_0,de4bc,,1da64,cfcb8,7ef86,
,300.5911559755525,,-0.0127973796245831,-13.226759165300166,2616.1204049862536,,91.06948287491176,185.559090693764,-44.60430577326066,val_4,val_5,val_1,val_0,val_2,42b95,,1da64,cfcb8,7ef86,
,,,0.0124078037354071,-18.57732377119324,-3247.181036492836,-0.1860687136306287,89.64379123939956,151.28563942363508,-144.42616906065982,val_2,val_6,val_0,val_1,val_2,571c0,,e62e2,2fa6e,d34b0,
0.1351680534994622,557.9013131679719,,-0.0053117496591365,5.243855413562023,1172.3515284222929,,37.1184525158347,,190.7703360361822,,val_5,val_1,val_0,val_0,de4bc,,1da64,8a3e2,2adde,
,,,-0.0037794372673383,14.189603308945674,2191.8932351763274,-0.0717613525671578,52.72681956779369,-19.428873729532807,-137.8304144231444,val_3,val_1,val_1,val_3,val_0,3e39e,,1da64,cfcb8,39575,
,,2778.4644682598814,-0.0016423714045482,12.27479534949294,1645.6181396424092,,17.17102772693137,,46.82750975738277,val_5,val_5,val_2,val_0,val_0,de4bc,f1bdb,1da64,cfcb8,7ef86,
,,,0.0065821661938838,24.81065531881339,2353.504394050972,,-70.67933745915235,,194.30943871377315,val_2,val_6,val_3,val_3,val_0,dc12d,4c8db,1da64,2fa6e,2ea90,
,,,-0.0022470091977914,15.152117426251175,-1087.0016474482009,,77.98994536826461,111.42513569037322,39.80808063180079,val_2,val_2,val_2,val_0,val_0,3e39e,,1da64,cfcb8,7ef86,
